png_path,angle
../basep/raw/png_lat/2687-107688205.png,4
../basep/raw/png_lat/2437-107451502.png,23
../basep/raw/png_ref/565-73806781.png,30
../basep/raw/png_lat/2609-107593029.png,30
../basep/raw/png_ref/2082-97067404.png,11
../basep/raw/png_ref/2111-105251687.png,9
../basep/raw/png_lat/1418-106256414.png,24
../basep/raw/png_ref/2379-65372696.png,25
../basep/raw/png_ref/2482-44551974.png,27
../basep/raw/png_lat/963-105701801.png,25
../basep/raw/png_ref/1126-29744860.png,13
../basep/raw/png_ref/1100-68070882.png,7
../basep/raw/png_lat/1418-106256414.png,12
../basep/raw/png_lat/457-105339052.png,27
../basep/raw/png_lat/1951-106989143.png,11
../basep/raw/png_lat/2334-107314204.png,22
../basep/raw/png_lat/1934-106978315.png,11
../basep/raw/png_lat/1519-106510778.png,13
../basep/raw/png_ref/628-77865252.png,6
../basep/raw/png_ref/2580-65961812.png,11
../basep/raw/png_lat/1565-106619599.png,19
../basep/raw/png_ref/2375-40026244.png,4
../basep/raw/png_ref/1858-29050576.png,18
../basep/raw/png_ref/1736-76298508.png,6
../basep/raw/png_lat/829-105630717.png,28
../basep/raw/png_lat/2613-107593227.png,29
../basep/raw/png_lat/2352-107329854.png,2
../basep/raw/png_ref/1-61386113.png,28
../basep/raw/png_lat/2707-107696219.png,12
../basep/raw/png_ref/1374-50888221.png,30
../basep/raw/png_ref/31-53055277.png,30
../basep/raw/png_ref/2258-59398877.png,8
../basep/raw/png_lat/1394-106241032.png,13
../basep/raw/png_ref/1554-71264192.png,20
../basep/raw/png_ref/2238-69091606.png,23
../basep/raw/png_lat/2611-107593175.png,7
../basep/raw/png_ref/149-15890752.png,22
../basep/raw/png_ref/576-61920035.png,5
../basep/raw/png_ref/2345-88685804.png,28
../basep/raw/png_ref/1170-79092838.png,0
../basep/raw/png_lat/346-105272662.png,17
../basep/raw/png_lat/1535-106546134.png,16
../basep/raw/png_lat/2394-107371549.png,0
../basep/raw/png_ref/2125-65198036.png,14
../basep/raw/png_lat/1351-106089491.png,6
../basep/raw/png_ref/2144-56172031.png,19
../basep/raw/png_ref/2430-102313662.png,21
../basep/raw/png_ref/2460-55948832.png,29
../basep/raw/png_ref/2315-66583020.png,4
../basep/raw/png_lat/353-105275753.png,26
../basep/raw/png_lat/827-105630555.png,20
../basep/raw/png_lat/189-105142259.png,16
../basep/raw/png_lat/1894-106925282.png,12
../basep/raw/png_lat/507-105385268.png,1
../basep/raw/png_lat/1383-106228075.png,11
../basep/raw/png_lat/227-105163404.png,13
../basep/raw/png_lat/585-105434878.png,1
../basep/raw/png_lat/754-105562347.png,10
../basep/raw/png_ref/166-74249597.png,9
../basep/raw/png_lat/376-105292953.png,0
../basep/raw/png_lat/2157-107175108.png,22
../basep/raw/png_ref/605-85310625.png,27
../basep/raw/png_ref/1260-66365840.png,11
../basep/raw/png_lat/2248-107269194.png,1
../basep/raw/png_ref/444-43710967.png,26
../basep/raw/png_lat/1747-106789840.png,5
../basep/raw/png_ref/370-79247381.png,8
../basep/raw/png_ref/2062-58303598.png,29
../basep/raw/png_lat/2166-107176131.png,30
../basep/raw/png_lat/1663-106727266.png,7
../basep/raw/png_ref/964-65972297.png,13
../basep/raw/png_ref/1901-51926715.png,9
../basep/raw/png_lat/179-105122545.png,16
../basep/raw/png_ref/840-49207241.png,1
../basep/raw/png_lat/280-105200741.png,14
../basep/raw/png_lat/2280-107289072.png,24
../basep/raw/png_ref/359-8058250.png,8
../basep/raw/png_ref/442-79082350.png,23
../basep/raw/png_ref/860-48382263.png,21
../basep/raw/png_lat/374-105292182.png,11
../basep/raw/png_lat/183-105123093.png,24
../basep/raw/png_lat/2299-107291005.png,14
../basep/raw/png_ref/1876-66876711.png,3
../basep/raw/png_lat/323-105245046.png,27
../basep/raw/png_ref/2200-58124731.png,17
../basep/raw/png_ref/2366-51655282.png,1
../basep/raw/png_lat/1925-106962761.png,23
../basep/raw/png_ref/1148-89607779.png,29
../basep/raw/png_lat/795-105588327.png,12
../basep/raw/png_lat/981-105708157.png,29
../basep/raw/png_lat/1489-106446312.png,17
../basep/raw/png_lat/218-105161972.png,1
../basep/raw/png_ref/1840-70774726.png,19
../basep/raw/png_lat/1137-105837780.png,16
../basep/raw/png_lat/1843-106880007.png,28
../basep/raw/png_ref/1654-63180970.png,10
../basep/raw/png_ref/130-15890750.png,9
../basep/raw/png_lat/886-105655823.png,27
../basep/raw/png_lat/396-105300322.png,14
../basep/raw/png_ref/1124-29744861.png,20
../basep/raw/png_ref/2487-55630343.png,17
../basep/raw/png_ref/998-77464187.png,28
../basep/raw/png_lat/1926-106962873.png,0
../basep/raw/png_ref/2031-64833666.png,30
../basep/raw/png_lat/66-105018229.png,1
../basep/raw/png_lat/2613-107593227.png,11
../basep/raw/png_lat/1461-106396002.png,19
../basep/raw/png_lat/113-105063644.png,20
../basep/raw/png_lat/2506-107503742.png,8
../basep/raw/png_lat/941-105694591.png,9
../basep/raw/png_lat/1598-106645560.png,21
../basep/raw/png_lat/2449-107456170.png,24
../basep/raw/png_ref/1137-47990690.png,26
../basep/raw/png_ref/1176-80387020.png,20
../basep/raw/png_lat/1123-105834235.png,14
../basep/raw/png_ref/788-69076908.png,4
../basep/raw/png_lat/1206-105912692.png,12
../basep/raw/png_ref/1551-49783916.png,15
../basep/raw/png_ref/1560-66095322.png,7
../basep/raw/png_ref/576-61920035.png,6
../basep/raw/png_ref/1646-81897841.png,23
../basep/raw/png_ref/977-45601974.png,17
../basep/raw/png_ref/2064-91801389.png,15
../basep/raw/png_lat/2466-107474160.png,6
../basep/raw/png_lat/2704-107695635.png,26
../basep/raw/png_lat/1993-107013787.png,17
../basep/raw/png_lat/1292-106044908.png,22
../basep/raw/png_lat/2638-107605114.png,26
../basep/raw/png_ref/291-55178170.png,6
../basep/raw/png_lat/1150-105859203.png,5
../basep/raw/png_lat/912-105673600.png,13
../basep/raw/png_lat/1262-105978312.png,21
../basep/raw/png_ref/1029-38716561.png,21
../basep/raw/png_ref/2304-32396664.png,18
../basep/raw/png_lat/2395-107372856.png,13
../basep/raw/png_lat/2366-107352379.png,4
../basep/raw/png_lat/2099-107085107.png,21
../basep/raw/png_ref/1861-61275701.png,20
../basep/raw/png_ref/290-97305308.png,15
../basep/raw/png_lat/1680-106744912.png,13
../basep/raw/png_lat/515-105387693.png,11
../basep/raw/png_lat/2174-107178973.png,30
../basep/raw/png_lat/2577-107557265.png,1
../basep/raw/png_ref/2048-3412612.png,6
../basep/raw/png_lat/1405-106251274.png,11
../basep/raw/png_lat/345-105272570.png,11
../basep/raw/png_ref/681-43039383.png,9
../basep/raw/png_lat/554-105417116.png,12
../basep/raw/png_lat/77-105021005.png,3
../basep/raw/png_lat/1016-105749017.png,8
../basep/raw/png_lat/1889-106924099.png,13
../basep/raw/png_ref/2057-76160076.png,9
../basep/raw/png_ref/1633-62334153.png,1
../basep/raw/png_lat/2404-107377153.png,7
../basep/raw/png_ref/2059-76043314.png,0
../basep/raw/png_ref/2357-43840987.png,25
../basep/raw/png_ref/477-55980309.png,0
../basep/raw/png_lat/1915-106946126.png,28
../basep/raw/png_lat/2043-107056749.png,12
../basep/raw/png_lat/451-105338316.png,26
../basep/raw/png_ref/2295-92700659.png,21
../basep/raw/png_lat/2102-107099645.png,17
../basep/raw/png_ref/1148-89607779.png,30
../basep/raw/png_ref/2409-50217912.png,15
../basep/raw/png_lat/1151-105862319.png,14
../basep/raw/png_lat/812-105618121.png,9
../basep/raw/png_lat/2001-107023010.png,6
../basep/raw/png_ref/2470-42996661.png,17
../basep/raw/png_lat/1947-106986853.png,22
../basep/raw/png_lat/2376-107353442.png,15
../basep/raw/png_lat/1996-107017842.png,17
../basep/raw/png_ref/2213-17923828.png,18
../basep/raw/png_ref/1347-49827641.png,12
../basep/raw/png_ref/1728-44810340.png,29
../basep/raw/png_ref/657-105401373.png,1
../basep/raw/png_lat/251-105179411.png,18
../basep/raw/png_ref/1418-41362119.png,15
../basep/raw/png_lat/1474-106418072.png,5
../basep/raw/png_ref/1975-69484352.png,25
../basep/raw/png_lat/1338-106086987.png,16
../basep/raw/png_lat/942-105694783.png,28
../basep/raw/png_ref/98-39499014.png,9
../basep/raw/png_lat/1203-105908589.png,9
../basep/raw/png_lat/403-105314140.png,22
../basep/raw/png_lat/2111-107117508.png,28
../basep/raw/png_lat/2625-107596682.png,3
../basep/raw/png_lat/1648-106719720.png,26
../basep/raw/png_ref/788-69076908.png,22
../basep/raw/png_ref/2420-106987830.png,28
../basep/raw/png_ref/767-70325772.png,21
../basep/raw/png_lat/2548-107519804.png,0
../basep/raw/png_ref/559-71241286.png,21
../basep/raw/png_lat/2363-107351505.png,7
../basep/raw/png_ref/1857-51633276.png,24
../basep/raw/png_lat/2396-107373081.png,11
../basep/raw/png_ref/2066-83143723.png,2
../basep/raw/png_lat/1339-106086988.png,5
../basep/raw/png_lat/695-105510318.png,8
../basep/raw/png_lat/1372-106178477.png,27
../basep/raw/png_ref/1145-22200640.png,11
../basep/raw/png_ref/2134-103310511.png,30
../basep/raw/png_ref/1353-57799131.png,14
../basep/raw/png_ref/1985-104850895.png,10
../basep/raw/png_lat/1033-105764463.png,8
../basep/raw/png_lat/1188-105892002.png,6
../basep/raw/png_ref/863-89110465.png,22
../basep/raw/png_ref/2637-59628321.png,13
../basep/raw/png_ref/1425-75872592.png,11
../basep/raw/png_lat/955-105700219.png,22
../basep/raw/png_lat/1375-106201471.png,25
../basep/raw/png_lat/422-105315767.png,30
../basep/raw/png_ref/436-84049193.png,28
../basep/raw/png_lat/501-105384816.png,13
../basep/raw/png_lat/1586-106626982.png,23
../basep/raw/png_ref/2540-65712899.png,22
../basep/raw/png_ref/488-80720088.png,17
../basep/raw/png_ref/754-73260942.png,1
../basep/raw/png_ref/582-52818250.png,27
../basep/raw/png_lat/1878-106921350.png,2
../basep/raw/png_lat/374-105292182.png,21
../basep/raw/png_ref/1478-45219032.png,30
../basep/raw/png_ref/2603-40276552.png,6
../basep/raw/png_ref/511-59908185.png,25
../basep/raw/png_lat/2457-107461531.png,28
../basep/raw/png_lat/1359-106146323.png,30
../basep/raw/png_lat/118-105065475.png,16
../basep/raw/png_lat/2116-107121253.png,20
../basep/raw/png_ref/126-61441347.png,28
../basep/raw/png_ref/2586-46769587.png,2
../basep/raw/png_ref/2559-7380618.png,27
../basep/raw/png_ref/2306-32396669.png,20
../basep/raw/png_lat/2637-107602619.png,7
../basep/raw/png_ref/541-101495494.png,16
../basep/raw/png_lat/1261-105977197.png,9
../basep/raw/png_ref/2599-49081023.png,10
../basep/raw/png_lat/1226-105936446.png,27
../basep/raw/png_lat/1403-106251161.png,12
../basep/raw/png_lat/905-105672869.png,12
../basep/raw/png_lat/2366-107352379.png,5
../basep/raw/png_ref/1046-62912045.png,0
../basep/raw/png_ref/1730-53150066.png,1
../basep/raw/png_lat/2355-107330650.png,10
../basep/raw/png_ref/1424-63156930.png,0
../basep/raw/png_ref/2618-102192988.png,4
../basep/raw/png_ref/2249-70297203.png,23
../basep/raw/png_ref/1674-71607979.png,6
../basep/raw/png_lat/1933-106975161.png,14
../basep/raw/png_ref/326-40182666.png,22
../basep/raw/png_lat/1174-105889536.png,3
../basep/raw/png_ref/1940-60464253.png,26
../basep/raw/png_ref/2182-73714858.png,27
../basep/raw/png_ref/2452-79154775.png,3
../basep/raw/png_lat/1514-106510332.png,30
../basep/raw/png_ref/1006-95601600.png,17
../basep/raw/png_ref/1155-98790774.png,7
../basep/raw/png_ref/1291-28924185.png,8
../basep/raw/png_lat/2543-107517899.png,26
../basep/raw/png_ref/1707-28515098.png,24
../basep/raw/png_lat/2520-107514944.png,6
../basep/raw/png_lat/743-105560160.png,24
../basep/raw/png_lat/2691-107690229.png,27
../basep/raw/png_ref/794-73990831.png,12
../basep/raw/png_ref/1734-53139068.png,24
../basep/raw/png_ref/287-32444700.png,11
../basep/raw/png_lat/2481-107494750.png,1
../basep/raw/png_lat/2085-107078418.png,15
../basep/raw/png_ref/1247-63027117.png,12
../basep/raw/png_lat/1148-105838826.png,20
../basep/raw/png_ref/1042-92031489.png,5
../basep/raw/png_ref/1083-28263713.png,28
../basep/raw/png_lat/2434-107434941.png,12
../basep/raw/png_lat/1325-106082741.png,29
../basep/raw/png_lat/279-105200730.png,17
../basep/raw/png_lat/1450-106366718.png,17
../basep/raw/png_lat/880-105655068.png,8
../basep/raw/png_lat/910-105673332.png,1
../basep/raw/png_lat/1468-106412950.png,4
../basep/raw/png_ref/1554-71264192.png,27
../basep/raw/png_lat/47-104998568.png,9
../basep/raw/png_lat/700-105513642.png,15
../basep/raw/png_lat/1152-105865428.png,14
../basep/raw/png_ref/1011-65762105.png,15
../basep/raw/png_lat/305-105243000.png,17
../basep/raw/png_ref/1048-78704602.png,28
../basep/raw/png_lat/2721-107709013.png,8
../basep/raw/png_lat/1633-106699463.png,23
../basep/raw/png_ref/1922-11540278.png,0
../basep/raw/png_ref/808-48875878.png,14
../basep/raw/png_lat/1300-106062206.png,25
../basep/raw/png_lat/1503-106471777.png,30
../basep/raw/png_ref/2673-66577092.png,27
../basep/raw/png_ref/2241-67025412.png,8
../basep/raw/png_lat/2551-107539010.png,15
../basep/raw/png_lat/95-105041249.png,9
../basep/raw/png_lat/724-105540867.png,2
../basep/raw/png_ref/1615-54129233.png,6
../basep/raw/png_ref/1552-95997342.png,29
../basep/raw/png_lat/850-105635458.png,3
../basep/raw/png_ref/363-65013029.png,16
../basep/raw/png_lat/1815-106863578.png,17
../basep/raw/png_ref/1874-100849575.png,1
../basep/raw/png_ref/1820-79176837.png,22
../basep/raw/png_lat/1109-105820908.png,7
../basep/raw/png_lat/191-105142864.png,15
../basep/raw/png_lat/954-105700187.png,3
../basep/raw/png_lat/2197-107198622.png,26
../basep/raw/png_ref/171-53663134.png,13
../basep/raw/png_lat/1276-106016636.png,21
../basep/raw/png_lat/1728-106761898.png,18
../basep/raw/png_ref/1312-66109416.png,16
../basep/raw/png_lat/2497-107501777.png,25
../basep/raw/png_lat/552-105416653.png,13
../basep/raw/png_ref/1886-67317672.png,16
../basep/raw/png_ref/2232-60232244.png,15
../basep/raw/png_ref/2399-43885818.png,12
../basep/raw/png_ref/1041-53243584.png,6
../basep/raw/png_lat/125-105066986.png,2
../basep/raw/png_ref/436-84049193.png,30
../basep/raw/png_lat/1737-106764459.png,3
../basep/raw/png_lat/1581-106623966.png,30
../basep/raw/png_lat/1252-105971674.png,26
../basep/raw/png_ref/1426-53287831.png,26
../basep/raw/png_ref/647-104700333.png,26
../basep/raw/png_lat/1355-106113388.png,19
../basep/raw/png_ref/1081-28263719.png,2
../basep/raw/png_lat/801-105590676.png,24
../basep/raw/png_lat/670-105498701.png,10
../basep/raw/png_lat/1900-106932314.png,23
../basep/raw/png_ref/1690-40234638.png,11
../basep/raw/png_lat/1848-106884280.png,25
../basep/raw/png_lat/605-105461336.png,11
../basep/raw/png_lat/473-105361635.png,22
../basep/raw/png_ref/422-97599998.png,15
../basep/raw/png_ref/2358-97919269.png,11
../basep/raw/png_ref/2684-56897493.png,16
../basep/raw/png_ref/1312-66109416.png,29
../basep/raw/png_lat/2204-107200358.png,4
../basep/raw/png_lat/1505-106483442.png,6
../basep/raw/png_lat/396-105300322.png,1
../basep/raw/png_ref/81-57655693.png,4
../basep/raw/png_ref/1886-67317672.png,24
../basep/raw/png_lat/2057-107059560.png,22
../basep/raw/png_ref/452-46403300.png,29
../basep/raw/png_ref/532-40159740.png,26
../basep/raw/png_ref/2687-67318660.png,22
../basep/raw/png_ref/2521-8089811.png,15
../basep/raw/png_lat/2287-107289835.png,2
../basep/raw/png_lat/1555-106601994.png,13
../basep/raw/png_lat/1359-106146323.png,12
../basep/raw/png_lat/2180-107192664.png,8
../basep/raw/png_lat/7-104935587.png,18
../basep/raw/png_lat/23-104955975.png,10
../basep/raw/png_lat/1599-106645571.png,12
../basep/raw/png_lat/1371-106178006.png,11
../basep/raw/png_ref/121-98581413.png,29
../basep/raw/png_ref/352-94007398.png,20
../basep/raw/png_ref/945-52137961.png,20
../basep/raw/png_lat/2168-107176675.png,4
../basep/raw/png_lat/1623-106684321.png,18
../basep/raw/png_lat/728-105542444.png,12
../basep/raw/png_ref/828-51118857.png,8
../basep/raw/png_ref/624-94797895.png,0
../basep/raw/png_lat/1420-106273531.png,21
../basep/raw/png_ref/2524-77414726.png,23
../basep/raw/png_ref/1884-79025966.png,21
../basep/raw/png_lat/1637-106702614.png,20
../basep/raw/png_ref/2469-43294649.png,2
../basep/raw/png_ref/1751-56323367.png,25
../basep/raw/png_lat/7-104935587.png,27
../basep/raw/png_lat/1121-105834183.png,2
../basep/raw/png_ref/2263-96661347.png,6
../basep/raw/png_ref/1469-63447006.png,6
../basep/raw/png_ref/444-43710967.png,11
../basep/raw/png_lat/1214-105924101.png,26
../basep/raw/png_lat/2435-107435095.png,6
../basep/raw/png_lat/1985-107010120.png,7
../basep/raw/png_lat/1555-106601994.png,28
../basep/raw/png_ref/2566-41573818.png,24
../basep/raw/png_lat/135-105068427.png,24
../basep/raw/png_ref/36-51551661.png,17
../basep/raw/png_ref/523-53211339.png,9
../basep/raw/png_lat/176-105118808.png,22
../basep/raw/png_lat/1103-105808776.png,28
../basep/raw/png_ref/1454-89996300.png,26
../basep/raw/png_ref/831-48483224.png,28
../basep/raw/png_ref/1506-79143882.png,25
../basep/raw/png_ref/460-74873390.png,16
../basep/raw/png_ref/1071-61278067.png,9
../basep/raw/png_ref/996-30363979.png,14
../basep/raw/png_ref/2147-98899765.png,16
../basep/raw/png_ref/1043-53243582.png,8
../basep/raw/png_lat/1045-105770614.png,10
../basep/raw/png_ref/2465-43294651.png,3
../basep/raw/png_ref/1780-64567928.png,19
../basep/raw/png_ref/665-67008704.png,1
../basep/raw/png_lat/256-105183278.png,25
../basep/raw/png_ref/838-68920432.png,17
../basep/raw/png_lat/1575-106622677.png,22
../basep/raw/png_lat/280-105200741.png,10
../basep/raw/png_lat/2210-107203123.png,0
../basep/raw/png_lat/1336-106086824.png,6
../basep/raw/png_lat/1849-106892013.png,10
../basep/raw/png_lat/788-105586673.png,26
../basep/raw/png_ref/190-62081913.png,19
../basep/raw/png_ref/95-48118253.png,0
../basep/raw/png_ref/551-77188530.png,27
../basep/raw/png_lat/2435-107435095.png,28
../basep/raw/png_lat/894-105656802.png,1
../basep/raw/png_lat/266-105197822.png,6
../basep/raw/png_lat/2020-107051416.png,12
../basep/raw/png_ref/1076-58994958.png,17
../basep/raw/png_ref/2316-40487019.png,21
../basep/raw/png_ref/2464-77660173.png,14
../basep/raw/png_ref/1394-73159062.png,7
../basep/raw/png_ref/419-41045904.png,23
../basep/raw/png_lat/1919-106946526.png,19
../basep/raw/png_ref/1712-105880358.png,14
../basep/raw/png_ref/850-51336124.png,24
../basep/raw/png_lat/1753-106795622.png,9
../basep/raw/png_ref/2670-65980340.png,26
../basep/raw/png_ref/890-70031258.png,14
../basep/raw/png_lat/916-105674740.png,8
../basep/raw/png_ref/1662-81985069.png,18
../basep/raw/png_ref/1159-57576259.png,9
../basep/raw/png_ref/2073-61624761.png,10
../basep/raw/png_lat/659-105489788.png,11
../basep/raw/png_lat/1626-106697327.png,8
../basep/raw/png_ref/2599-49081023.png,26
../basep/raw/png_lat/1235-105951020.png,19
../basep/raw/png_lat/2015-107050589.png,27
../basep/raw/png_ref/1220-60925106.png,9
../basep/raw/png_ref/2226-63771855.png,4
../basep/raw/png_lat/2297-107290812.png,11
../basep/raw/png_lat/966-105701964.png,2
../basep/raw/png_ref/1961-57449484.png,25
../basep/raw/png_lat/218-105161972.png,14
../basep/raw/png_ref/1286-79487036.png,26
../basep/raw/png_ref/1870-60286743.png,4
../basep/raw/png_lat/330-105246366.png,28
../basep/raw/png_lat/690-105506616.png,4
../basep/raw/png_ref/1189-65076189.png,12
../basep/raw/png_ref/15-91403920.png,19
../basep/raw/png_lat/108-105063043.png,2
../basep/raw/png_lat/304-105242989.png,20
../basep/raw/png_ref/556-79046327.png,4
../basep/raw/png_lat/56-105012507.png,12
../basep/raw/png_ref/2437-46333704.png,9
../basep/raw/png_lat/2138-107133678.png,17
../basep/raw/png_lat/848-105635130.png,13
../basep/raw/png_ref/942-39324324.png,28
../basep/raw/png_lat/527-105394695.png,2
../basep/raw/png_lat/1756-106796933.png,7
../basep/raw/png_ref/426-53497247.png,28
../basep/raw/png_lat/485-105368611.png,3
../basep/raw/png_ref/1301-59634098.png,0
../basep/raw/png_ref/321-83756249.png,22
../basep/raw/png_ref/2106-90084574.png,26
../basep/raw/png_lat/1924-106962259.png,20
../basep/raw/png_lat/1767-106798192.png,9
../basep/raw/png_ref/779-69300866.png,21
../basep/raw/png_lat/681-105500394.png,28
../basep/raw/png_ref/1100-68070882.png,18
../basep/raw/png_lat/980-105707270.png,22
../basep/raw/png_ref/1249-103468015.png,22
../basep/raw/png_lat/1782-106809791.png,7
../basep/raw/png_ref/1868-51633283.png,18
../basep/raw/png_ref/1821-59076351.png,0
../basep/raw/png_lat/1102-105808714.png,15
../basep/raw/png_lat/1580-106623955.png,3
../basep/raw/png_lat/1665-106728868.png,22
../basep/raw/png_lat/1260-105976990.png,29
../basep/raw/png_ref/1084-78689240.png,17
../basep/raw/png_lat/1660-106726842.png,10
../basep/raw/png_lat/2003-107023222.png,16
../basep/raw/png_ref/771-8200287.png,1
../basep/raw/png_ref/1785-76318945.png,15
../basep/raw/png_ref/1338-79053109.png,29
../basep/raw/png_lat/1189-105892084.png,10
../basep/raw/png_ref/2404-64413026.png,24
../basep/raw/png_lat/2689-107689572.png,24
../basep/raw/png_ref/436-84049193.png,11
../basep/raw/png_lat/1208-105913625.png,19
../basep/raw/png_ref/2393-29134868.png,8
../basep/raw/png_ref/246-67901656.png,23
../basep/raw/png_ref/2665-48996997.png,20
../basep/raw/png_ref/2223-77445103.png,22
../basep/raw/png_lat/934-105680179.png,28
../basep/raw/png_ref/2053-70129975.png,1
../basep/raw/png_ref/1506-79143882.png,22
../basep/raw/png_lat/1119-105833016.png,24
../basep/raw/png_ref/1822-59076345.png,10
../basep/raw/png_ref/23-67671386.png,30
../basep/raw/png_ref/1373-65830576.png,12
../basep/raw/png_lat/624-105465244.png,17
../basep/raw/png_lat/2532-107515950.png,7
../basep/raw/png_ref/2602-35519311.png,7
../basep/raw/png_ref/1861-61275701.png,25
../basep/raw/png_lat/512-105386739.png,3
../basep/raw/png_lat/795-105588327.png,6
../basep/raw/png_lat/2058-107059562.png,17
../basep/raw/png_ref/37-47828758.png,2
../basep/raw/png_ref/1712-105880358.png,4
../basep/raw/png_lat/356-105276826.png,11
../basep/raw/png_lat/2304-107291307.png,13
../basep/raw/png_ref/384-57446961.png,22
../basep/raw/png_lat/2053-107058752.png,5
../basep/raw/png_ref/679-77370175.png,0
../basep/raw/png_lat/715-105538831.png,27
../basep/raw/png_lat/1540-106564121.png,27
../basep/raw/png_ref/1605-59617003.png,18
../basep/raw/png_ref/1133-74062514.png,22
../basep/raw/png_ref/682-42422482.png,17
../basep/raw/png_ref/1511-52642742.png,30
../basep/raw/png_ref/113-55697904.png,22
../basep/raw/png_ref/2065-83143718.png,4
../basep/raw/png_lat/1013-105746766.png,9
../basep/raw/png_ref/509-78925124.png,4
../basep/raw/png_ref/2723-54541414.png,26
../basep/raw/png_lat/2678-107667151.png,20
../basep/raw/png_ref/1704-34590069.png,14
../basep/raw/png_ref/1533-35258624.png,6
../basep/raw/png_lat/1594-106645436.png,27
../basep/raw/png_ref/1477-45219032.png,15
../basep/raw/png_lat/2675-107651227.png,12
../basep/raw/png_ref/2604-40276551.png,4
../basep/raw/png_ref/2376-48582990.png,1
../basep/raw/png_ref/2715-48836934.png,26
../basep/raw/png_lat/971-105703539.png,10
../basep/raw/png_ref/1395-73159063.png,21
../basep/raw/png_lat/210-105160424.png,2
../basep/raw/png_ref/929-58468260.png,10
../basep/raw/png_ref/1881-68112602.png,29
../basep/raw/png_lat/326-105245299.png,10
../basep/raw/png_ref/974-52123319.png,22
../basep/raw/png_ref/279-101701917.png,27
../basep/raw/png_ref/2659-84535660.png,24
../basep/raw/png_lat/1557-106602699.png,8
../basep/raw/png_ref/200-70415628.png,15
../basep/raw/png_lat/1490-106446765.png,17
../basep/raw/png_ref/2161-65427538.png,30
../basep/raw/png_ref/870-70777623.png,15
../basep/raw/png_ref/137-79215520.png,5
../basep/raw/png_ref/1189-65076189.png,11
../basep/raw/png_ref/1459-103361986.png,23
../basep/raw/png_ref/1553-95997343.png,4
../basep/raw/png_lat/49-105000428.png,2
../basep/raw/png_ref/2016-11540279.png,25
../basep/raw/png_lat/514-105387322.png,7
../basep/raw/png_ref/687-105440351.png,23
../basep/raw/png_ref/2467-43294648.png,28
../basep/raw/png_lat/457-105339052.png,29
../basep/raw/png_ref/1640-60379584.png,14
../basep/raw/png_lat/1177-105889861.png,14
../basep/raw/png_ref/1853-106456780.png,28
../basep/raw/png_ref/1964-418673.png,20
../basep/raw/png_ref/2405-39239486.png,26
../basep/raw/png_ref/1151-43739571.png,1
../basep/raw/png_lat/2497-107501777.png,7
../basep/raw/png_ref/2174-77201627.png,12
../basep/raw/png_ref/557-84059571.png,12
../basep/raw/png_lat/57-105012558.png,11
../basep/raw/png_lat/2108-107103725.png,2
../basep/raw/png_lat/1138-105837923.png,6
../basep/raw/png_ref/2542-76212959.png,8
../basep/raw/png_lat/1721-106752372.png,12
../basep/raw/png_lat/926-105677868.png,15
../basep/raw/png_ref/1242-42106826.png,23
../basep/raw/png_ref/431-66433184.png,8
../basep/raw/png_ref/1459-103361986.png,21
../basep/raw/png_ref/2494-66039173.png,15
../basep/raw/png_ref/730-82053936.png,23
../basep/raw/png_lat/423-105315899.png,30
../basep/raw/png_lat/698-105513314.png,6
../basep/raw/png_ref/2621-58654033.png,9
../basep/raw/png_ref/647-104700333.png,3
../basep/raw/png_ref/597-78609885.png,23
../basep/raw/png_lat/1902-106932558.png,24
../basep/raw/png_lat/1182-105890348.png,30
../basep/raw/png_ref/513-50023285.png,2
../basep/raw/png_lat/507-105385268.png,19
../basep/raw/png_lat/1144-105838797.png,11
../basep/raw/png_lat/846-105634250.png,20
../basep/raw/png_ref/1407-59153744.png,2
../basep/raw/png_lat/1643-106702943.png,20
../basep/raw/png_lat/541-105415371.png,11
../basep/raw/png_lat/1385-106228457.png,26
../basep/raw/png_lat/1057-105771708.png,8
../basep/raw/png_ref/1020-83599065.png,12
../basep/raw/png_ref/20-40357040.png,18
../basep/raw/png_ref/1843-66514793.png,8
../basep/raw/png_lat/1224-105936214.png,5
../basep/raw/png_lat/423-105315899.png,28
../basep/raw/png_lat/2006-107024336.png,25
../basep/raw/png_lat/755-105562348.png,3
../basep/raw/png_lat/1600-106645572.png,28
../basep/raw/png_lat/767-105580660.png,6
../basep/raw/png_lat/1501-106469451.png,1
../basep/raw/png_ref/184-55595019.png,22
../basep/raw/png_ref/1488-78520726.png,1
../basep/raw/png_ref/643-104700329.png,23
../basep/raw/png_lat/605-105461336.png,27
../basep/raw/png_lat/2532-107515950.png,15
../basep/raw/png_ref/1918-88593970.png,25
../basep/raw/png_lat/2183-107193617.png,28
../basep/raw/png_ref/2044-69873263.png,24
../basep/raw/png_lat/2185-107193759.png,29
../basep/raw/png_ref/2201-58124731.png,25
../basep/raw/png_ref/1133-74062514.png,27
../basep/raw/png_ref/565-73806781.png,7
../basep/raw/png_ref/207-78182318.png,25
../basep/raw/png_ref/259-67505944.png,1
../basep/raw/png_ref/2116-88711263.png,30
../basep/raw/png_ref/797-55638137.png,2
../basep/raw/png_lat/1507-106506242.png,29
../basep/raw/png_lat/38-104993344.png,13
../basep/raw/png_lat/2331-107313647.png,0
../basep/raw/png_lat/2468-107474193.png,20
